Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue
6,507,2,36.25,11,431,0,0.013333333,0,0,Dec,3,2,2,2,Returning_Visitor,FALSE,FALSE
11,194.575,0,0,81,2126.077501,0.011728395,0.02129074,0,0,Nov,3,2,1,2,Returning_Visitor,TRUE,FALSE
10,229,0,0,27,760.7708333,0.011764706,0.012941176,41.2169154,0,Nov,2,2,3,10,Returning_Visitor,FALSE,TRUE
7,114.75,1,15.75,21,1615.660256,0,0.009937888,0,0,Dec,2,2,8,2,New_Visitor,TRUE,FALSE
9,474,0,0,19,805.65,0.001242236,0.019397993,0,0,Nov,1,1,1,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,17,546.2291667,0.014814815,0.01957672,14.49431487,0,Dec,2,2,7,2,Returning_Visitor,FALSE,FALSE
1,0,0,0,20,809,0.00952381,0.028571429,25.75735474,0,Dec,2,5,1,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,2,7,0,0.1,0,0,Nov,2,2,4,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,6,604,0,0.04,0,0,Nov,1,1,2,2,New_Visitor,FALSE,FALSE
12,651.875,3,20,59,3066.695513,0,0.010460069,0,0,Nov,2,2,3,1,Returning_Visitor,FALSE,FALSE
8,199.625,2,10,81,4272.607937,0.002352941,0.018627451,0,0,Nov,2,2,1,2,Returning_Visitor,FALSE,FALSE
0,0,1,0,31,751,0.003125,0.0421875,0,0,Dec,2,2,1,6,Returning_Visitor,TRUE,FALSE
3,315.3333333,1,141.5,42,3009.0875,0.004021164,0.0323655,0,0,Nov,1,1,1,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,10,242.5833333,0,0.026666667,0,0,Dec,2,2,7,2,New_Visitor,FALSE,FALSE
0,0,0,0,23,347.8522727,0.008695652,0.030434783,0,0,Nov,2,2,1,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,5,27,0.04,0.08,0,0,Dec,2,2,1,1,Returning_Visitor,FALSE,FALSE
6,148.2083333,2,139.5,98,3714.352664,0.005,0.013429932,0,0,Nov,2,2,1,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,29,738.8861111,0,0.002469136,0,0,Dec,3,2,6,2,Returning_Visitor,TRUE,FALSE
9,174.2083333,2,383.75,151,9018.123741,0.012820513,0.02459296,0,0,Nov,1,2,1,1,Returning_Visitor,TRUE,FALSE
0,0,0,0,9,1726.5,0,0.05,0,0,Dec,2,4,7,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,24,1361.833333,0,0.029166667,0,0,Nov,2,2,2,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,11,271,0.018181818,0.036363636,0,0,Nov,2,2,1,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,13,546.9583333,0,0.033846154,0,0,Dec,2,2,1,3,Returning_Visitor,FALSE,FALSE
1,18.2,1,9,30,3959.45,0.024652778,0.060590278,0,0,Dec,2,2,6,3,Returning_Visitor,FALSE,FALSE
9,250.0833333,2,30.5,155,4643.283732,0.002073171,0.007466851,10.11599409,0,Nov,2,2,1,3,Returning_Visitor,FALSE,TRUE
7,268.4166667,0,0,41,1124.875,0,0.011904762,0,0,Nov,2,2,9,2,Returning_Visitor,FALSE,TRUE
0,0,0,0,3,98,0,0.066666667,0,0,Dec,1,1,9,2,Returning_Visitor,FALSE,FALSE
1,4,0,0,4,67.25,0,0.013333333,0,0,Dec,2,2,2,2,Returning_Visitor,TRUE,FALSE
6,101.625,0,0,140,7097.582291,0.003448276,0.009952433,21.88856759,0,Nov,2,2,3,13,Returning_Visitor,FALSE,TRUE
0,0,1,249.5,33,1458.97619,0.027459219,0.041167134,0,0,Dec,1,1,1,10,Returning_Visitor,FALSE,FALSE
2,20.14285714,0,0,4,33.14285714,0,0.039814815,0,0,Dec,3,2,1,10,Returning_Visitor,FALSE,FALSE
0,0,0,0,36,572.9,0.011111111,0.038888889,0,0,Dec,2,2,3,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,10,208,0,0.022222222,125.961749,0,Dec,2,2,1,2,New_Visitor,FALSE,TRUE
0,0,0,0,10,824,0.06,0.09,0,0,Dec,1,1,1,3,Returning_Visitor,FALSE,FALSE
11,238.775641,1,9,200,7972.322431,0.002619048,0.014230973,21.83420125,0,Nov,2,2,1,2,Returning_Visitor,FALSE,TRUE
5,71.08333333,0,0,24,1249.708333,0,0.005128205,52.28491058,0,Dec,2,2,3,2,New_Visitor,FALSE,TRUE
0,0,0,0,30,480.6055556,0.028,0.041450216,0,0,Dec,3,2,3,3,Returning_Visitor,FALSE,FALSE
1,5,0,0,21,258.6166667,0,0.009090909,0,0,Dec,2,2,4,3,Returning_Visitor,FALSE,FALSE
0,0,2,23,4,57.75,0,0.066666667,0,0,Nov,2,5,3,1,Returning_Visitor,FALSE,FALSE
8,195,2,86,56,3408.266667,0.014516129,0.027557013,9.594846798,0,Nov,1,2,1,2,Returning_Visitor,FALSE,TRUE
0,0,0,0,4,73.5,0,0.05,0,0,Nov,1,1,3,1,Returning_Visitor,FALSE,FALSE
0,0,4,52.5,38,2533.008333,0,0.026190476,0,0,Dec,2,4,4,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,6,85.75,0,0.05,0,0,Nov,2,4,1,2,Returning_Visitor,FALSE,FALSE
1,73,0,0,12,2156.5,0.018181818,0.027272727,68.88769355,0,Nov,3,2,1,2,New_Visitor,FALSE,TRUE
0,0,0,0,5,111.25,0,0.033333333,0,0,Nov,2,2,1,20,Returning_Visitor,FALSE,FALSE
15,677.1911765,0,0,152,3561.130212,0,0.008686559,5.731607803,0,Dec,2,2,6,1,Returning_Visitor,FALSE,TRUE
5,68.5,2,34.25,385,14505.72725,0.007309999,0.013519938,0,0,Nov,3,2,3,3,Returning_Visitor,FALSE,FALSE
1,8,1,15,58,2801.75119,0.010526316,0.016374269,7.267034211,0,Dec,3,2,4,2,Returning_Visitor,FALSE,FALSE
8,451.2836134,10,961.45,131,2460.323686,0.003082192,0.021249277,2.325663803,0,Nov,2,2,3,3,Returning_Visitor,FALSE,TRUE
2,530.5,2,9,9,452.25,0.026666667,0.053333333,0,0,Dec,1,1,7,2,Returning_Visitor,FALSE,FALSE
2,26.66666667,0,0,79,2619.109709,0.016315049,0.020747988,0,0,Nov,1,1,3,10,Returning_Visitor,TRUE,FALSE
0,0,0,0,44,784.8833333,0,0.004761905,360.9533839,0,Dec,8,13,9,20,Other,FALSE,TRUE
0,0,0,0,1,0,0.2,0.2,0,0,Nov,1,8,2,1,Returning_Visitor,FALSE,FALSE
2,62.5,0,0,17,775.3333333,0,0.045098039,0,0,Nov,2,2,3,1,Returning_Visitor,FALSE,TRUE
0,0,0,0,9,269.75,0.022222222,0.048148148,0,0,Dec,3,2,5,6,Returning_Visitor,FALSE,FALSE
1,20,0,0,38,1264,0,0.028947368,31.48142512,0,Dec,2,6,9,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,34,508.558547,0.014705882,0.027528909,0,0,Dec,2,2,3,10,Returning_Visitor,FALSE,FALSE
0,0,0,0,1,0,0.2,0.2,0,0,Dec,3,2,7,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,7,61.5,0.028571429,0.085714286,0,0,Dec,2,4,3,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,2,12,0.166666667,0.166666667,0,0,Nov,1,1,1,10,Returning_Visitor,FALSE,FALSE
2,45.5,0,0,9,122.25,0,0.018181818,0,0,Dec,2,2,7,2,New_Visitor,FALSE,FALSE
2,147.5,7,209,48,698.6715201,0.004487179,0.01989011,68.91364255,0,Nov,3,2,7,11,Returning_Visitor,FALSE,TRUE
1,0,2,11,50,1799.666667,0.056410256,0.083012821,0,0,Dec,1,1,1,3,Returning_Visitor,FALSE,FALSE
3,36.5,0,0,11,496.25,0,0.026190476,0,0,Dec,2,2,1,8,Returning_Visitor,FALSE,FALSE
4,47,1,49.5,28,687.4670635,0.013978495,0.02734255,108.9089884,0,Nov,1,1,1,2,Returning_Visitor,TRUE,TRUE
3,49.5,0,0,22,458.25,0.02,0.056666667,0,0,Nov,1,1,1,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,2,53.5,0.05,0.15,0,0,Dec,3,3,5,20,Returning_Visitor,FALSE,FALSE
0,0,0,0,3,0,0.2,0.2,0,0,Nov,3,2,6,13,Returning_Visitor,FALSE,FALSE
6,100.5,0,0,10,332.5833333,0,0.002197802,0,0,Dec,8,13,9,20,Other,FALSE,FALSE
0,0,0,0,12,749.75,0,0.016666667,0,0,Nov,8,2,1,10,Returning_Visitor,FALSE,FALSE
0,0,0,0,1,0,0.2,0.2,0,0,Nov,2,2,4,11,Returning_Visitor,TRUE,FALSE
17,346.7096405,3,207.25,292,8282.214508,0.000977199,0.005669849,13.91832377,0,Nov,2,2,1,2,Returning_Visitor,TRUE,FALSE
0,0,0,0,1,0,0.2,0.2,0,0,Dec,3,2,1,13,Returning_Visitor,FALSE,FALSE
0,0,0,0,6,142.125,0,0.033333333,0,0,Nov,3,2,6,2,Returning_Visitor,FALSE,FALSE
8,91,0,0,45,3007.6875,0.012765957,0.012907801,0,0,Dec,3,2,6,10,Returning_Visitor,FALSE,FALSE
1,126.5,1,0,52,1894.39384,0.005555556,0.016838538,0,0,Nov,3,2,3,11,Returning_Visitor,FALSE,FALSE
2,561.5,2,31,95,4817.924102,0.007496464,0.025637791,50.09121868,0,Nov,1,1,5,2,Returning_Visitor,FALSE,TRUE
0,0,0,0,2,0,0.2,0.2,0,0,Dec,2,2,3,1,Returning_Visitor,FALSE,FALSE
6,86,0,0,12,905.5,0,0.026666667,23.6393946,0,Dec,4,5,1,1,Returning_Visitor,FALSE,TRUE
0,0,0,0,37,1254.75,0.002631579,0.010175439,34.15414773,0,Nov,2,2,2,7,Returning_Visitor,FALSE,TRUE
4,209.0625,0,0,71,3401.050687,0.005128205,0.026238576,0,0,Nov,2,2,2,2,Returning_Visitor,FALSE,FALSE
4,67.41666667,0,0,17,523.5416667,0.023333333,0.057,30.68883081,0,Dec,2,2,5,1,Returning_Visitor,FALSE,FALSE
8,147,0,0,23,627,0.006896552,0.011264368,25.19297315,0,Dec,1,1,8,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,56,1514.037879,0.016071429,0.0175,0,0,Dec,3,2,1,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,2,0,0.2,0.2,0,0,Nov,2,10,2,10,Returning_Visitor,FALSE,FALSE
0,0,0,0,2,135.5,0,0.1,0,0,Dec,2,2,4,3,Returning_Visitor,FALSE,FALSE
5,72.5,0,0,35,2429.8125,0,0.023684211,102.4922188,0,Nov,2,2,2,1,Returning_Visitor,FALSE,TRUE
0,0,0,0,14,156.4047619,0.014285714,0.05,0,0,Nov,2,5,3,2,Returning_Visitor,FALSE,FALSE
5,173.1666667,2,24.5,30,1288.733333,0,0.013376623,54.121714,0,Nov,1,2,3,2,Returning_Visitor,TRUE,FALSE
4,598.375,0,0,126,4446.303175,0.001538462,0.015567766,3.333835543,0,Dec,2,2,3,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,34,920.55,0.030588235,0.042913165,0,0,Dec,3,2,1,1,Returning_Visitor,TRUE,FALSE
0,0,0,0,8,885,0.04375,0.0375,49.72830378,0,Nov,3,2,1,8,Returning_Visitor,FALSE,TRUE
4,15,1,4,44,950.625,0,0.004444444,0,0,Nov,2,2,8,1,New_Visitor,FALSE,FALSE
5,42,0,0,232,5932.596554,0.002564103,0.014824296,0,0,Nov,2,2,1,2,Returning_Visitor,FALSE,TRUE
7,645.6666667,0,0,25,1358.166667,0.007407407,0.022222222,0,0,Nov,1,1,1,1,Returning_Visitor,TRUE,FALSE
0,0,0,0,6,89.66666667,0,0.033333333,0,0,Nov,2,10,3,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,50,694.5166667,0.008163265,0.024489796,0,0,Dec,2,4,3,1,Returning_Visitor,FALSE,FALSE
4,66.83333333,0,0,125,3075.978608,0.00962963,0.022299824,0,0,Nov,2,5,3,1,Returning_Visitor,FALSE,TRUE
0,0,0,0,96,2857.712454,0.002393617,0.019742908,0,0,Nov,3,2,1,6,Returning_Visitor,TRUE,FALSE
7,190.4375,0,0,60,1967.780163,0.003809524,0.0154654,2.627347196,0,Dec,3,2,8,10,Returning_Visitor,TRUE,TRUE
0,0,0,0,1,0,0.2,0.2,0,0,Dec,2,2,8,11,Returning_Visitor,FALSE,FALSE
12,138.9166667,0,0,14,1352.75,0,0.023684211,0,0,Dec,2,2,1,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,19,866.3333333,0,0.025,14.58941181,0,Dec,2,4,3,2,Returning_Visitor,TRUE,FALSE
8,258.1444444,1,0,81,1878.996825,0.002325581,0.019277493,0,0,Nov,2,2,1,2,Returning_Visitor,FALSE,FALSE
9,89.16666667,4,94.875,10,138.4166667,0,0.013333333,0,0,Nov,2,2,3,2,New_Visitor,FALSE,FALSE
0,0,1,24.5,46,1031.133333,0.004680851,0.034267293,0,0,Nov,2,2,3,2,Returning_Visitor,TRUE,FALSE
0,0,0,0,39,1208.333333,0,0.01025641,0,0,Nov,1,1,4,1,Returning_Visitor,TRUE,FALSE
4,68.5,0,0,152,5426.823764,0.005228758,0.018756793,0,0,Nov,2,2,4,10,Returning_Visitor,FALSE,FALSE
3,49.5,1,0,50,1570.362302,0.008959436,0.027766386,1.818480813,0,Nov,3,2,1,10,Returning_Visitor,FALSE,TRUE
0,0,0,0,1,0,0.2,0.2,0,0,Nov,1,1,4,2,Returning_Visitor,FALSE,FALSE
7,718,0,0,15,644.25,0.005263158,0.01754386,0,0,Nov,2,2,1,2,Returning_Visitor,FALSE,FALSE
1,38.5,0,0,28,705.1166667,0.003703704,0.017901235,0,0,Nov,1,1,7,2,Returning_Visitor,TRUE,FALSE
2,222.5,0,0,23,1183.9,0.04,0.058285714,0,0,Dec,2,2,6,2,Returning_Visitor,FALSE,FALSE
2,48.5,0,0,53,2438.075,0.005357143,0.017261905,29.04476648,0,Nov,2,2,1,6,Returning_Visitor,TRUE,TRUE
0,0,0,0,8,106.0833333,0.025,0.05625,0,0,Dec,1,1,2,1,Returning_Visitor,FALSE,FALSE
3,69,1,18,10,409.4666667,0.005128205,0.039010989,0,0,Dec,2,2,1,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,1,0,0.2,0.2,0,0,Nov,8,13,9,20,Other,FALSE,FALSE
4,128.125,4,134.5,93,2697.17535,0.006060606,0.019274564,0,0,Nov,2,2,3,2,Returning_Visitor,TRUE,FALSE
0,0,0,0,10,166.1666667,0,0.05,0,0,Dec,2,2,1,2,Returning_Visitor,FALSE,FALSE
0,0,2,0,99,2622.600281,0.022,0.028519936,0,0,Nov,3,2,2,13,Returning_Visitor,FALSE,TRUE
0,0,0,0,69,5793.52381,0,0.007835821,0,0,Nov,2,2,1,8,New_Visitor,FALSE,FALSE
0,0,0,0,12,631.75,0.054545455,0.072727273,76.05518858,0,Nov,1,1,1,3,Returning_Visitor,FALSE,FALSE
2,327.5,0,0,7,570.5,0,0.028571429,0,0,Nov,2,2,2,2,Returning_Visitor,FALSE,FALSE
3,1715,0,0,20,536.6166667,0,0.002898551,0,0,Nov,1,1,1,8,New_Visitor,FALSE,FALSE
0,0,0,0,30,1661.833333,0.027222222,0.071666667,0,0,Dec,2,2,3,1,Returning_Visitor,FALSE,FALSE
3,53.5,1,18,42,2553.858333,0,0.022101449,0,0,Nov,2,2,2,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,11,490.8333333,0,0.045454545,0,0,Dec,3,2,6,2,New_Visitor,FALSE,FALSE
0,0,0,0,13,334.75,0,0.030769231,0,0,Nov,2,2,1,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,5,270.5833333,0.04,0.07,0,0,Dec,1,1,5,8,Returning_Visitor,TRUE,FALSE
0,0,0,0,3,61.5,0,0.033333333,0,0,Dec,1,1,9,2,Returning_Visitor,FALSE,FALSE
4,170.5,0,0,20,1052.833333,0.010526316,0.015789474,0,0,Nov,1,1,6,3,New_Visitor,FALSE,FALSE
0,0,0,0,2,301,0,0.033333333,0,0,Nov,1,1,1,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,19,535.5,0.044444444,0.091666667,0,0,Nov,2,2,1,11,Returning_Visitor,FALSE,FALSE
0,0,0,0,11,667.9166667,0,0.009090909,0,0,Dec,2,5,1,2,Returning_Visitor,FALSE,TRUE
2,14.75,0,0,32,839.4305556,0.012903226,0.028602151,13.91276554,0,Nov,2,2,6,1,Returning_Visitor,FALSE,TRUE
0,0,0,0,102,4509,0.011764706,0.037679739,0,0,Nov,2,2,7,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,19,273.7083333,0.021052632,0.035087719,0,0,Nov,3,2,4,11,Returning_Visitor,TRUE,TRUE
4,99.33333333,0,0,15,715.875,0.010526316,0.052631579,0,0,Dec,2,5,4,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,6,903.3571429,0.054545455,0.054385965,0,0,Dec,3,3,1,3,Returning_Visitor,FALSE,FALSE
2,46.5,1,64.5,91,3309.448776,0.013285024,0.020476218,0,0,Nov,3,2,1,13,Returning_Visitor,TRUE,TRUE
0,0,0,0,6,339.5,0,0.033333333,0,0,Nov,2,2,1,3,Returning_Visitor,FALSE,FALSE
4,33.91666667,4,785.875,251,9297.575489,0.011608301,0.027881156,0,0,Nov,2,2,1,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,140,4096.090152,0.003809524,0.011870748,0,0,Nov,2,5,7,1,Returning_Visitor,FALSE,FALSE
1,5,0,0,47,1480.233333,0.010416667,0.027824074,15.15643787,0,Nov,2,2,1,3,Returning_Visitor,TRUE,TRUE
2,47.5,0,0,30,735.5833333,0.006896552,0.024137931,23.51024736,0,Dec,2,2,2,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,8,332,0,0.028571429,14.1273698,0,Nov,1,2,4,8,New_Visitor,TRUE,TRUE
0,0,0,0,37,581.0833333,0.005555556,0.026851852,0,0,Nov,2,2,2,10,Returning_Visitor,TRUE,FALSE
0,0,0,0,11,877.9166667,0,0.043636364,0,0,Nov,1,1,4,2,New_Visitor,FALSE,FALSE
0,0,0,0,1,0,0.2,0.2,0,0,Nov,3,2,3,10,Other,FALSE,FALSE
3,99.75,0,0,31,835.5833333,0,0.006451613,47.44850792,0,Nov,2,2,1,10,Returning_Visitor,FALSE,TRUE
5,104.875,0,0,39,805.625,0,0.020905923,2.217029402,0,Dec,2,2,2,2,Returning_Visitor,FALSE,FALSE
1,21,0,0,16,375.9166667,0,0.007142857,0,0,Dec,1,1,1,2,New_Visitor,FALSE,FALSE
0,0,0,0,13,555.5029412,0.036363636,0.020095694,47.99199256,0,Nov,4,2,4,2,New_Visitor,FALSE,TRUE
9,153.9166667,0,0,97,1935.887111,0.001168385,0.008928355,0,0,Dec,2,2,4,2,Returning_Visitor,FALSE,FALSE
4,378.75,1,0,15,638.9166667,0.010526316,0.031578947,0,0,Nov,2,2,1,2,New_Visitor,FALSE,TRUE
3,135.5,0,0,30,2040.166667,0,0.022727273,4.350513745,0,Dec,2,2,8,2,Returning_Visitor,FALSE,TRUE
2,169.5,2,105,35,990.4642857,0.010810811,0.027027027,14.78162714,0,Nov,1,1,1,2,Returning_Visitor,TRUE,TRUE
2,82,0,0,13,155.9833333,0,0.037777778,0,0,Dec,2,2,1,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,1,0,0.2,0.2,0,0,Nov,2,2,2,2,Returning_Visitor,FALSE,FALSE
6,143.5,2,303,67,2199.976786,0.008333333,0.027665354,0,0,Nov,1,1,1,2,Returning_Visitor,TRUE,FALSE
0,0,0,0,5,44.5,0.12,0.16,0,0,Nov,1,1,1,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,22,246.6458333,0.009090909,0.047727273,0,0,Nov,3,2,7,10,Returning_Visitor,TRUE,FALSE
0,0,0,0,47,2493.985714,0.017021277,0.032056738,0,0,Dec,2,4,9,1,Returning_Visitor,FALSE,TRUE
6,143.5142857,0,0,31,1359.957586,0.001612903,0.003655914,32.88667049,0,Dec,2,2,2,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,4,46.75,0,0.05,0,0,Nov,1,1,3,3,Returning_Visitor,FALSE,FALSE
1,138.5,0,0,21,831,0,0.01,0,0,Dec,2,12,4,2,Returning_Visitor,FALSE,FALSE
1,52.5,0,0,19,812.875,0,0.003333333,0,0,Nov,3,3,5,11,Returning_Visitor,TRUE,FALSE
0,0,0,0,10,201.9166667,0,0.04,0,0,Nov,1,1,1,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,4,17,0.1,0.15,0,0,Dec,2,2,1,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,4,54.5,0.1,0.15,0,0,Nov,2,2,1,10,Returning_Visitor,FALSE,FALSE
0,0,0,0,17,722.0833333,0.011764706,0.029411765,0,0,Dec,2,2,2,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,11,135.225,0,0.009090909,0,0,Nov,3,2,2,10,Returning_Visitor,FALSE,FALSE
9,125.2659091,2,115,146,3231.853672,0.007792208,0.016586922,8.597486055,0,Dec,2,2,9,2,Returning_Visitor,TRUE,FALSE
3,24.75,0,0,2,74.75,0,0.022222222,0,0,Nov,2,2,3,2,New_Visitor,FALSE,TRUE
2,41.5,0,0,43,4215.961111,0.009302326,0.022170543,0,0,Dec,2,10,2,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,1,0,0.2,0.2,0,0,Dec,2,2,9,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,38,624.5,0.005263158,0.021052632,0,0,Nov,4,1,9,3,Returning_Visitor,FALSE,FALSE
6,316,0,0,69,1618.532967,0.005555556,0.027698413,0,0,Nov,2,5,1,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,44,1924.505952,0,0.004651163,59.21256014,0,Nov,2,2,3,6,Returning_Visitor,FALSE,TRUE
2,21.5,1,79,56,4899.626984,0.036904762,0.06360119,0,0,Nov,2,4,3,1,Returning_Visitor,TRUE,FALSE
1,18,1,6,122,7141.214642,0.012926829,0.01962467,0,0,Nov,3,2,1,2,Returning_Visitor,TRUE,FALSE
4,97.5,0,0,5,454.5,0,0.00625,0,0,Dec,2,2,7,2,New_Visitor,FALSE,FALSE
0,0,0,0,2,0,0.2,0.2,0,0,Nov,3,2,1,13,Returning_Visitor,FALSE,FALSE
0,0,0,0,5,23,0.11,0.15,0,0,Nov,2,2,3,13,Returning_Visitor,FALSE,FALSE
4,88.25,2,546.5,37,2304.5,0,0.005,14.54270238,0,Nov,2,2,9,2,New_Visitor,FALSE,TRUE
4,109.3333333,1,118,34,1573.895833,0.015,0.019055556,0,0,Nov,3,2,4,3,Returning_Visitor,TRUE,FALSE
15,290.2934078,2,302,49,2011.513765,0.020689655,0.024273772,10.74211393,0,Nov,1,1,2,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,3,21,0,0.066666667,0,0,Nov,2,2,7,3,Returning_Visitor,FALSE,FALSE
0,0,2,6,50,3831.1,0,0.017307692,0,0,Nov,2,2,1,10,Returning_Visitor,FALSE,FALSE
0,0,0,0,11,326.5,0.036363636,0.077272727,0,0,Nov,1,1,4,3,Returning_Visitor,FALSE,FALSE
2,13,0,0,23,441,0.066666667,0.101449275,0,0,Nov,2,2,1,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,3,164,0,0.066666667,0,0,Nov,1,1,1,3,Returning_Visitor,TRUE,FALSE
0,0,0,0,15,275.5,0.004444444,0.031111111,0,0,Nov,2,2,3,2,Returning_Visitor,FALSE,FALSE
2,248.5,5,192.25,9,1176.5,0,0.0125,0,0,Dec,1,1,3,2,New_Visitor,FALSE,FALSE
8,260.2083333,0,0,58,1436.690476,0,0.008231293,12.80819078,0,Dec,2,2,2,1,Returning_Visitor,TRUE,FALSE
3,97.75,1,46.5,12,257.4166667,0.006666667,0.027111111,0,0,Nov,3,2,6,3,Returning_Visitor,FALSE,FALSE
4,35.5,0,0,2,9.5,0,0.022222222,0,0,Dec,2,2,9,2,New_Visitor,FALSE,FALSE
0,0,0,0,2,10,0,0.1,0,0,Dec,1,1,2,2,New_Visitor,FALSE,FALSE
0,0,0,0,11,303.5,0,0.012121212,0,0,Nov,3,2,1,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,7,1264.833333,0.073376623,0.075604396,0,0,Dec,3,2,1,13,Returning_Visitor,FALSE,FALSE
20,1307.675,3,132.6666667,517,27009.85943,0.004385217,0.014593571,8.4031637,0,Nov,1,1,1,2,Returning_Visitor,FALSE,TRUE
4,73.5,0,0,59,4679.029167,0.009617486,0.032389468,0,0,Dec,2,2,1,13,Returning_Visitor,FALSE,FALSE
0,0,0,0,28,1252.75,0.010714286,0.042857143,0,0,Nov,2,2,1,13,Returning_Visitor,FALSE,FALSE
5,116.1,3,97.66666667,170,5639.22176,0.002457143,0.01109801,0,0,Dec,2,2,7,2,Returning_Visitor,FALSE,FALSE
3,119.5,0,0,24,347.9166667,0,0.008333333,0,0,Dec,1,1,3,1,Returning_Visitor,FALSE,FALSE
3,96.5,0,0,8,323.5,0,0.02,0,0,Dec,1,1,6,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,1,0,0.2,0.2,0,0,Nov,2,4,3,1,Returning_Visitor,FALSE,FALSE
4,72.5,0,0,95,2354.979058,0.00137457,0.005695387,5.214690992,0,Dec,3,2,1,2,Returning_Visitor,TRUE,FALSE
6,73.70833333,5,188,80,3313.073936,0.022621723,0.059636655,0,0,Nov,2,2,1,2,Returning_Visitor,TRUE,FALSE
0,0,0,0,15,147.5833333,0.014285714,0.028571429,0,0,Nov,3,2,7,3,Returning_Visitor,FALSE,FALSE
1,27.5,0,0,114,1403.720238,0,0.000589971,255.5691579,0,Nov,4,5,2,8,Returning_Visitor,FALSE,TRUE
1,0,0,0,2,66.5,0,0.1,0,0,Dec,2,2,9,2,Returning_Visitor,TRUE,FALSE
0,0,0,0,5,47.5,0.08,0.12,0,0,Dec,2,2,1,3,Returning_Visitor,FALSE,FALSE
2,13,0,0,3,200,0,0.05,0,0,Dec,2,2,1,8,New_Visitor,FALSE,FALSE
5,471.25,0,0,21,883,0,0.010666667,44.98081787,0,Nov,1,1,2,8,New_Visitor,TRUE,TRUE
5,136,1,13,85,2155.653752,0.005998168,0.019225201,3.920321611,0,Nov,1,1,1,2,Returning_Visitor,TRUE,TRUE
1,34.5,0,0,18,3026.374242,0,0.005263158,38.92648303,0,Dec,1,1,3,2,Returning_Visitor,FALSE,TRUE
1,0,0,0,1,0,0.2,0.2,0,0,Dec,1,1,1,10,Returning_Visitor,FALSE,FALSE
1,26.5,1,58.5,24,760.7632353,0.006153846,0.020512821,33.11000268,0,Nov,2,2,1,2,Returning_Visitor,FALSE,TRUE
8,487,0,0,28,839.5178571,0,0.003125,0,0,Dec,1,1,3,2,Returning_Visitor,TRUE,FALSE
5,51.04166667,0,0,14,837.375,0,0.011481481,0,0,Nov,1,1,2,8,New_Visitor,FALSE,TRUE
4,22.5,0,0,15,362.6333333,0.028571429,0.039285714,0,0,Dec,3,2,2,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,31,1625.583333,0,0.009677419,0,0,Dec,4,2,1,8,New_Visitor,FALSE,FALSE
0,0,0,0,48,4152.083333,0.00625,0.028125,0,0,Nov,2,2,1,1,Returning_Visitor,TRUE,FALSE
7,155.9,0,0,25,1400.958333,0,0.029012346,14.11909834,0,Dec,2,4,7,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,12,892.0833333,0.016666667,0.045833333,0,0,Dec,2,2,6,2,New_Visitor,FALSE,FALSE
